"x","y","min.cover","max.cover","mean.cover","count"
1246412.8920949,4524112.88349347,0.01,1,0.8136,100
1246134.03714985,4524003.44942754,0.01,1,0.79032967032967,91
1246167.0920949,4523768.05016014,0.02,1,0.704444444444444,45
1245596.36482218,4523992.56531165,0.03,1,0.753939393939394,66
1245420.87780919,4523856.16920776,0.06,1,0.659285714285714,28
1245630.12983075,4524334.28915385,0.02,1,0.807547169811321,106
1245277.91562431,4523622.32466994,0.02,1,0.705686274509804,51
1245277.47919168,4523780.9963967,0.02,1,0.608387096774194,31
1245278.2920949,4523888.18349347,0.01,1,0.5916,25
1245199.0920949,4523904.38349347,0.1,0.59,0.3975,4
1245063.91562431,4523886.20702288,0.01,1,0.744941176470588,85
1245023.56970684,4523619.83125467,0.02,1,0.675820895522388,67
1244767.26110899,4523630.36940897,0.01,1,0.797323943661972,71
1244742.42542824,4524088.20702288,0.01,1,0.78156862745098,153
1244972.86760511,4524218.15900368,0.03,1,0.775816326530612,98
1245138.51517183,4524240.15272424,0.01,1,0.653461538461538,52
1245532.0920949,4524706.38349347,0.01,1,0.580333333333333,30
1245586.42542824,4524586.05016014,0.01,1,0.710666666666667,45
1246207.42542824,4525821.05016014,0.01,1,0.733333333333333,36
1246158.57035577,4526138.07914565,0.01,1,0.819130434782609,115
1245989.3552528,4526000.43612505,0.02,1,0.645263157894737,38
1245859.0920949,4525869.38349347,0.12,0.94,0.385714285714286,7
1246005.0920949,4525793.38349347,0.01,1,0.736,60
1245947.98098379,4525660.49460458,0.01,1,0.685,54
1245938.20320601,4525430.71682681,0.01,1,0.819333333333333,135
1198595.07035577,4502035.03566739,0.01,1,0.730652173913043,92
1198624.88156859,4502295.69928295,0.01,1,0.681842105263158,38
1198499.52687751,4502204.60088478,0.01,1,0.504347826086956,23
1198389.4920949,4502138.18349347,0.02,1,0.5376,25
1198273.8420949,4502080.13349347,0.02,1,0.65775,40
1198080.73388595,4501952.66707556,0.01,1,0.768955223880597,67
1198020.92308082,4502227.27081742,0.03,1,0.773661971830986,71
1197681.72367385,4502298.33086189,0.01,1,0.642280701754386,57
1197705.00118581,4502204.83803893,0.01,0.95,0.409090909090909,22
1198010.8920949,4502403.38349347,0.03,1,0.6646,50
1198254.54664036,4502331.65622075,0.01,1,0.617727272727273,22
1198357.0920949,4502376.38349347,0.06,1,0.567,20
1198471.36482218,4502410.74712984,0.01,1,0.56,22
1198439.50876157,4502623.96682681,0.02,1,0.780972222222222,72
1198284.54664036,4502846.29258438,0.04,1,0.811090909090909,55
1198628.74726732,4503045.59039002,0.01,1,0.735977011494253,87
1197994.97444784,4502654.67761112,0.03,1,0.532941176470588,17
1197866.15091843,4502657.32466994,0.01,1,0.568823529411765,34
1197745.88454773,4502569.57217272,0.02,1,0.64,53
1197578.13971395,4502514.62158871,0.01,1,0.756190476190476,63
1197354.97444784,4502027.61878759,0.01,1,0.602745098039216,51
1197303.3420949,4502099.63349347,0.02,1,0.586,40
1197716.5920949,4502934.38349347,0.02,1,0.67475,40
1197518.18300399,4502781.65622075,0.01,1,0.51,22
1197479.0920949,4502882.71682681,0.02,1,0.599259259259259,27
1197659.70747952,4503145.07580116,0.01,1,0.708769230769231,65
1197283.63754945,4503036.65622075,0.01,0.9,0.351818181818182,11
1197171.46051596,4503007.8045461,0.01,1,0.518947368421053,38
1197001.0920949,4502941.38349347,0.01,1,0.552,30
1196866.48339925,4502903.73131956,0.02,1,0.521739130434783,23
1197017.2170949,4502758.75849347,0.01,1,0.701041666666667,48
1197584.4045949,4503371.25849347,0.01,1,0.61,32
1197332.14765046,4503352.43904903,0.02,1,0.719444444444444,108
1197070.7844026,4503259.99887809,0.02,1,0.739692307692308,65
1196890.98398679,4503159.38349347,0.03,1,0.705945945945946,37
1196748.41027672,4503064.6107662,0.01,1,0.693409090909091,44
1196669.8920949,4503168.98349347,0.02,1,0.614,25
1196820.3420949,4503350.16474347,0.02,1,0.59890625,64
1197144.2645087,4503575.24556244,0.03,1,0.640344827586207,29
1196971.50588801,4503544.21107968,0.04,1,0.652413793103448,29
1196874.0920949,4503650.38349347,0.01,1,0.562,30
1197330.14472648,4503625.96244084,0.02,1,0.677105263157895,38
1193860.2920949,4501325.78349347,0.01,1,0.75,75
1193804.5920949,4501090.88349347,0.08,1,0.674,20
1193647.24998964,4501240.96244084,0.04,1,0.784473684210526,76
1193448.75876157,4501253.38349347,0.01,1,0.755444444444444,90
1193129.00035178,4501198.37431916,0.01,1,0.795045871559633,109
1192758.1545949,4501169.07099347,0.01,1,0.6240625,32
1193026.15731229,4501429.81827608,0.01,1,0.746413043478261,92
1193245.17905142,4501554.60088478,0.01,1,0.728985507246377,69
1193402.8920949,4501538.18349347,0.02,1,0.6826,50
1192875.02429829,4501497.18010364,0.01,1,0.663220338983051,59
1193010.3420949,4501869.38349347,0.01,1,0.6271875,32
1193644.26063423,4501992.41720134,0.01,1,0.762359550561798,89
1192775.12932895,4502372.28242964,0.01,1,0.839601063829787,376
1192324.0920949,4502195.09777919,0.03,1,0.678571428571429,42
1192223.25876157,4501991.05016014,0.01,1,0.665833333333333,36
1192141.8420949,4502154.38349347,0.03,1,0.68525,40
1191967.8420949,4502045.63349347,0.01,1,0.584583333333333,24
1191986.15091843,4501882.79525818,0.01,1,0.771647058823529,85
1191810.91027672,4502065.74712984,0.03,1,0.702424242424242,33
1191639.0920949,4501948.92894802,0.01,1,0.722878787878788,66
1191486.11912193,4501855.59970969,0.01,1,0.675945945945946,37
1191276.00118581,4501849.20167529,0.01,1,0.731636363636364,55
1191038.61590443,4501801.28825538,0.02,1,0.744126984126984,63
1190989.0920949,4501983.80209812,0.01,1,0.661162790697674,43
1191711.5920949,4502674.38349347,0.01,1,0.529166666666667,24
1191678.22252969,4502816.34001521,0.01,1,0.761739130434783,69
1191054.54664036,4502630.29258438,0.01,1,0.683636363636364,44
1190842.42542824,4502444.93904903,0.03,1,0.634814814814815,27
1190850.44344625,4502569.92403401,0.02,1,0.670810810810811,37
1193557.93507011,4505062.27605546,0.01,1,0.789421487603306,121
1193528.65731229,4505533.29653695,0.02,1,0.427391304347826,23
1193720.00118581,4505624.83803893,0.01,1,0.63,33
1193690.0920949,4505730.38349347,0.08,1,0.607,30
1193840.05983684,4505875.83510638,0.07,1,0.58,31
1193846.40916807,4505554.26154225,0.01,1,0.71109756097561,82
1193886.46051596,4505414.12033558,0.01,1,0.699868421052632,76
1193932.16027672,4505266.20167529,0.01,1,0.730227272727273,88
1193948.61590443,4505139.38349347,0.01,1,0.631428571428571,63
1194211.44503608,4505575.26584641,0.04,0.97,0.48,17
1194191.5920949,4505650.45492204,0.03,1,0.572857142857143,28
1194112.92188214,4505748.95796156,0.02,1,0.706808510638298,47
1194049.0920949,4505907.1107662,0.01,1,0.661136363636364,44
1192134.89854652,4521351.31897734,0.01,1,0.749462365591398,93
1192279.0920949,4521466.46214516,0.01,1,0.754943820224719,89
1192425.64947195,4521672.82611642,0.01,1,0.722622950819672,61
1192509.25602933,4521498.72775577,0.01,1,0.73672131147541,61
1192584.86132567,4521843.6142627,0.01,1,0.551153846153846,26
1192698.03327137,4521640.08937583,0.02,1,0.763647058823529,85
1192912.6836442,4521737.8341977,0.01,1,0.814647887323944,142
1192009.0920949,4521679.38349347,0.01,1,0.747083333333333,72
1192002.27391308,4521841.88349347,0.01,1,0.697045454545455,44
1192187.17720129,4521981.51115305,0.01,1,0.650851063829787,47
1192252.50118581,4521826.88349347,0.01,1,0.646136363636364,44
1192377.32738902,4522314.67761112,0.01,1,0.685098039215686,51
1192436.71114252,4522186.05016014,0.01,1,0.686349206349206,63
1192430.18300399,4521947.01985711,0.01,1,0.730545454545454,55
1192667.2170949,4522075.32099347,0.01,1,0.690625,32
1192281.6783018,4522895.24556244,0.01,1,0.683103448275862,58
1192442.00348731,4522989.00374664,0.01,1,0.745063291139241,79
1192713.22671029,4523129.57580116,0.01,1,0.776346153846154,104
1193011.50588801,4523279.55590727,0.01,1,0.732413793103448,58
1193234.2920949,4523562.38349347,0.01,1,0.6672,100
1192675.19378982,4523358.53603585,0.02,1,0.726440677966102,59
1192429.0920949,4523282.0664203,0.01,1,0.671707317073171,41
1192310.12657766,4523231.45245899,0.02,1,0.633103448275862,29
1192141.1888691,4523132.12542896,0.01,1,0.718225806451613,62
1192089.0920949,4523287.71682681,0.01,0.99,0.437222222222222,18
1191982.01892417,4523380.84690811,0.01,1,0.725365853658537,82
1192271.13291123,4523643.87328939,0.01,1,0.773469387755102,147
1192452.80638062,4523518.52635062,0.01,1,0.77647619047619,105
1192712.49015316,4523827.63592066,0.01,1,0.793203883495146,103
1192810.87291682,4523599.65746608,0.01,1,0.74,73
1192936.43386705,4524225.45944284,0.01,1,0.758101265822785,79
1193242.52066633,4524376.8120649,0.01,1,0.770380952380952,105
1193099.37780919,4524263.95492204,0.01,1,0.538285714285714,35
1193491.42542824,4524542.71682681,0.04,1,0.766666666666667,90
1193487.74594106,4524869.57580116,0.02,1,0.695384615384615,52
1193336.27519349,4524799.52433854,0.01,1,0.758732394366197,71
1193185.95956478,4524703.35939709,0.01,1,0.761927710843374,83
1193022.8420949,4524529.38349347,0.01,1,0.68,48
1192858.419826,4524526.94651868,0.01,1,0.772268907563025,119
1193711.80638062,4524683.52635062,0.01,1,0.732,70
1193721.62730617,4524941.49616953,0.01,1,0.757183098591549,71
1193925.00118581,4525045.74712984,0.02,1,0.6925,44
1194109.49750031,4524937.35646645,0.01,1,0.742027027027027,74
1194310.40788438,4525096.48875663,0.04,1,0.763947368421053,76
1194209.47671029,4525233.99887809,0.01,1,0.747179487179487,78
1194276.29797726,4525616.58937583,0.01,1,0.748235294117647,68
1194406.44503608,4525449.38349347,0.03,1,0.612058823529412,34
1194090.41284962,4525495.23255008,0.02,1,0.781320754716981,106
1194184.2120949,4525959.14349347,0.03,1,0.8268,125
1194109.0920949,4526178.16398128,0.01,1,0.644146341463415,41
1193947.0920949,4525754.95492204,0.01,1,0.737714285714286,70
1193895.56268314,4525922.32466994,0.01,1,0.7225,68
1193934.54664036,4524310.74712984,0.02,1,0.655454545454545,44
1194214.0920949,4524521.75191453,0.01,1,0.471578947368421,38
1194248.13055644,4524473.22964732,0.01,1,0.57,52
1194524.80638062,4524658.97533021,0.03,1,0.70734693877551,49
1194415.03804085,4524391.00511509,0.02,1,0.775045045045045,111
1194089.8920949,4524228.38349347,0.01,1,0.7014,50
1194443.26931009,4524210.26956942,0.01,1,0.759620253164557,79
1194169.0920949,4524094.88349347,0.01,1,0.64625,40
1194208.79797726,4523984.67761112,0.01,1,0.638235294117647,34
1194427.92930421,4523901.47651673,0.01,1,0.789147286821705,129
1194484.85480677,4523731.75637483,0.01,1,0.677627118644068,59
1194220.73766452,4523660.77589854,0.01,1,0.735822784810127,79
1194037.9684994,4523482.86663954,0.01,1,0.776404494382023,89
1192648.88801327,4524699.99573837,0.01,1,0.689387755102041,49
1192847.04664036,4524824.83803893,0.02,1,0.777272727272727,88
1193217.53869684,4525078.16990124,0.01,1,0.805873786407767,206
1193726.42542824,4525154.71682681,0.01,1,0.698444444444444,45
1193914.97444784,4525276.442317,0.01,1,0.750941176470588,85
188902.158870332,4334033.36529418,0.01,1,0.731442307692308,104
189138.418175543,4334375.56442569,0.01,1,0.701129032258065,62
189994.812221804,4333728.40023111,0.01,1,0.882829581993569,311
189157.130497066,4333917.17204071,0.01,1,0.835614754098361,244
188918.001045398,4333400.94818542,0.01,1,0.821206896551724,174
188684.16656264,4333507.49990956,0.02,1,0.820533333333333,150
188500.299895973,4333669.25429553,0.01,1,0.798830409356725,171
188325.003945817,4333949.64944227,0.02,1,0.782990654205607,107
188201.96656264,4334022.49990956,0.03,1,0.5275,24
187993.188784862,4333883.05546512,0.01,1,0.818518518518519,135
187836.96656264,4334257.49990956,0.05,1,0.484285714285714,21
175121.633229306,4339857.49990956,0.01,1,0.803777777777778,135
187826.321401349,4333938.4676515,0.02,1,0.734516129032258,93
187785.662214814,4333635.97817043,0.01,1,0.660869565217391,46
188006.19733187,4333542.88452495,0.01,1,0.671794871794872,39
188065.148380821,4333724.31809138,0.01,1,0.474545454545455,22
188085.602926276,4333686.1362732,0.02,0.98,0.487727272727273,22
188167.96656264,4333861.49990956,0.01,0.94,0.417,10
188145.602926276,4333691.59081865,0.01,1,0.454090909090909,22
188187.875653549,4333671.1362732,0.01,1,0.533636363636364,22
188235.71656264,4333658.74990956,0.01,1,0.466666666666667,24
175290.792649596,4339588.89121391,0.01,1,0.783826086956522,115
188161.411007084,4333486.38879845,0.01,1,0.574814814814815,27
188287.323705497,4333481.78562385,0.01,1,0.618214285714286,28
188354.46656264,4333449.99990956,0.02,1,0.580416666666667,24
188068.448044121,4333293.42583549,0.03,1,0.772592592592593,81
188305.602926276,4333161.59081865,0.01,1,0.805075757575758,132
188123.993589667,4333023.71612578,0.01,1,0.711891891891892,111
188669.443198154,4333015.02327405,0.01,1,0.857570093457944,214
188413.21656264,4332903.74990956,0.1,1,0.4225,8
188645.809537846,4332682.12800874,0.01,1,0.775123966942149,121
188411.19733187,4332794.42298649,0.04,1,0.616923076923077,26
175366.36656264,4339349.69990956,0.02,1,0.7056,50
187399.601697775,4332628.98639605,0.01,1,0.791081081081081,148
187643.84156264,4332366.87490956,0.01,1,0.6175,48
187799.16995247,4332654.27957058,0.01,1,0.676949152542373,59
187931.44024685,4332449.34201482,0.02,1,0.795087719298246,114
188297.792250713,4332255.20633158,0.01,1,0.774587155963303,109
188140.96656264,4332341.09990956,0.01,1,0.78648,125
188532.756036324,4332096.71043588,0.01,1,0.841710526315789,228
188359.796751319,4332602.40556994,0.01,1,0.663584905660377,53
188749.633229306,4332298.8332429,0.03,1,0.699555555555556,45
189007.053519161,4332685.23904,0.02,1,0.812521739130435,115
188885.505888482,4332466.93811181,0.01,1,0.764157303370786,89
175588.96656264,4339451.49990956,0.06,1,0.541333333333333,15
189807.03649271,4331372.25515432,0.01,1,0.802657342657343,143
189161.150236109,4331938.01011364,0.01,1,0.794948979591837,196
189271.276907467,4332160.25853025,0.01,1,0.777241379310345,174
189523.65773911,4331572.49990956,0.01,1,0.800661764705882,136
188978.807566824,4331799.00618571,0.01,1,0.837740585774059,239
188912.395134068,4331591.1427667,0.01,1,0.737428571428571,140
188473.633229306,4331817.49990956,0.01,1,0.615925925925926,27
188249.46656264,4331939.16657623,0.02,1,0.577777777777778,36
188074.613621463,4331998.67638015,0.06,1,0.552941176470588,17
187986.96656264,4332063.21419528,0.01,1,0.497142857142857,21
187717.615913289,4332080.35705242,0.01,1,0.753766233766234,77
175931.621735053,4339415.60335784,0.01,1,0.805057471264368,174
187544.188784862,4332199.16657623,0.01,1,0.687777777777778,54
187322.793334293,4332200.25581507,0.01,1,0.791496062992126,127
187512.365335646,4331910.32199545,0.01,1,0.818527607361963,163
187404.125653549,4331689.77263683,0.01,1,0.715340909090909,88
187651.96656264,4331407.49990956,0.01,1,0.5905,40
187881.252276925,4331336.35705242,0.01,1,0.590857142857143,35
187743.057471731,4331138.31809138,0.01,1,0.806363636363636,110
187861.781377454,4331241.94435401,0.03,1,0.724691358024691,81
188119.823705497,4331275.35705242,0.01,1,0.667619047619048,42
176001.581947255,4339864.61529418,0.01,1,0.683846153846154,52
175881.581947255,4340020.96144802,0.01,1,0.617307692307692,26
188272.17317421,4331724.85528146,0.01,1,0.799173553719008,121
188559.46656264,4331576.5383711,0.01,1,0.710384615384615,52
188997.401345248,4331182.49990956,0.01,1,0.805,92
190029.713815387,4331060.35705242,0.04,1,0.773406593406593,91
188736.96656264,4331488.26914033,0.01,1,0.675641025641026,39
188993.851808541,4331370.12286038,0.02,1,0.68344262295082,61
175871.672444993,4339867.49990956,0.01,1,0.586764705882353,34
185745.387615271,4331465.92096219,0.01,1,0.598947368421053,19
185641.96656264,4331527.49990956,0.01,1,0.509545454545455,22
185881.96656264,4331487.49990956,0.01,0.72,0.413888888888889,18
185770.864867724,4331631.7371977,0.01,1,0.648474576271186,59
185953.182778856,4331237.49990956,0.01,1,0.781711711711712,111
186294.878650552,4331460.08232714,0.01,1,0.812582417582418,182
186305.849811371,4331133.99737149,0.01,1,0.843756345177665,197
186693.044994012,4331254.55873309,0.01,1,0.819869281045752,153
186441.378327346,4331680.73520368,0.01,1,0.770392156862745,102
176258.055671551,4339603.14347392,0.01,1,0.747326732673267,101
176169.224627156,4339542.82249021,0.01,1,0.642741935483871,62
186780.209805883,4331503.98639605,0.01,1,0.76981981981982,111
187188.808667903,4331349.34201482,0.01,1,0.751929824561404,114
187058.584209698,4331102.79402721,0.01,1,0.846421568627451,204
187254.640981244,4330908.66270026,0.01,1,0.69046511627907,86
186972.540333131,4330784.38515546,0.09,1,0.795245901639344,61
186662.320893348,4330900.5707757,0.01,1,0.801968503937008,127
186227.934304575,4330972.01603859,0.02,1,0.504838709677419,31
186278.52906264,4330907.81240956,0.01,1,0.4471875,32
